Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
TCL,Crops and livestock products,604,Peru,5922,Export value,1312,Bananas,2019,2019,1000 USD,153708,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1312,Bananas,2020,2020,1000 USD,148425,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1312,Bananas,2021,2021,1000 USD,144820,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1312,Bananas,2022,2022,1000 USD,116020,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1312,Bananas,2023,2023,1000 USD,109406,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2000,2000,1000 USD,458,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2001,2001,1000 USD,696,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2002,2002,1000 USD,1855,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2003,2003,1000 USD,1507,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2004,2004,1000 USD,2007,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2005,2005,1000 USD,2547,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2006,2006,1000 USD,3182,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2007,2007,1000 USD,5189,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2008,2008,1000 USD,7378,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2009,2009,1000 USD,8502,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2010,2010,1000 USD,9136,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2011,2011,1000 USD,9416,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2012,2012,1000 USD,10022,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2013,2013,1000 USD,4311,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2014,2014,1000 USD,6744,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2015,2015,1000 USD,11067,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2016,2016,1000 USD,10355,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2017,2017,1000 USD,10640,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2018,2018,1000 USD,13996,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2019,2019,1000 USD,18707,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2020,2020,1000 USD,16459,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2021,2021,1000 USD,12598,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2022,2022,1000 USD,16538,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,39120.01,Bran of wheat,2023,2023,1000 USD,16702,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2000,2000,1000 USD,36,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2001,2001,1000 USD,206,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2002,2002,1000 USD,1163,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2003,2003,1000 USD,1338,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2004,2004,1000 USD,1705,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2005,2005,1000 USD,2005,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2006,2006,1000 USD,4299,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2007,2007,1000 USD,11484,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2008,2008,1000 USD,17895,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2009,2009,1000 USD,20532,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2010,2010,1000 USD,35443,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2011,2011,1000 USD,64636,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2012,2012,1000 USD,69034,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2013,2013,1000 USD,84166,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2014,2014,1000 USD,152829,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2015,2015,1000 USD,192274,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2016,2016,1000 USD,201569,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2017,2017,1000 USD,148705,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2018,2018,1000 USD,159002,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2019,2019,1000 USD,154001,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2020,2020,1000 USD,145747,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2021,2021,1000 USD,154715,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2022,2022,1000 USD,159930,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1640,Cocoa beans,2023,2023,1000 USD,224982,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2000,2000,1000 USD,223832,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2001,2001,1000 USD,180140,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2002,2002,1000 USD,187913,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2003,2003,1000 USD,181040,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2004,2004,1000 USD,289903,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2005,2005,1000 USD,306075,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2006,2006,1000 USD,513842,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2007,2007,1000 USD,426890,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2008,2008,1000 USD,643800,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2009,2009,1000 USD,583789,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2010,2010,1000 USD,887475,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2011,2011,1000 USD,1580372,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2012,2012,1000 USD,1019987,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2013,2013,1000 USD,695334,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2014,2014,1000 USD,732486,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2015,2015,1000 USD,580314,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2016,2016,1000 USD,756376,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2017,2017,1000 USD,708822,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2018,2018,1000 USD,681581,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2019,2019,1000 USD,635156,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2020,2020,1000 USD,639931,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2021,2021,1000 USD,756813,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2022,2022,1000 USD,1187124,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1610,"Coffee, green",2023,2023,1000 USD,827532,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2000,2000,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2001,2001,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2002,2002,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2003,2003,1000 USD,0,X,Figure from international organizations,Estimated data using trading partners database
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2004,2004,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2005,2005,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2006,2006,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2007,2007,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2008,2008,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2009,2009,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2010,2010,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2011,2011,1000 USD,14,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2012,2012,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2013,2013,1000 USD,37,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2014,2014,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2015,2015,1000 USD,48,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2016,2016,1000 USD,68,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2017,2017,1000 USD,43,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2018,2018,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2019,2019,1000 USD,6,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2020,2020,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2021,2021,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2022,2022,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1232,Cucumbers and gherkins,2023,2023,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2000,2000,1000 USD,26,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2001,2001,1000 USD,18,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2002,2002,1000 USD,88,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2003,2003,1000 USD,11,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2004,2004,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2005,2005,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2006,2006,1000 USD,86,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2007,2007,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2008,2008,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2009,2009,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2010,2010,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2011,2011,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2012,2012,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2013,2013,1000 USD,19,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2014,2014,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2015,2015,1000 USD,13,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2016,2016,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2017,2017,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2018,2018,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2019,2019,1000 USD,17,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2020,2020,1000 USD,26,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2021,2021,1000 USD,81,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2022,2022,1000 USD,47,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1630,Maté leaves,2023,2023,1000 USD,24,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2002,2002,1000 USD,30,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2003,2003,1000 USD,147,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2004,2004,1000 USD,280,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2005,2005,1000 USD,373,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2006,2006,1000 USD,674,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2007,2007,1000 USD,814,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2008,2008,1000 USD,590,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2009,2009,1000 USD,1012,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2010,2010,1000 USD,646,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2011,2011,1000 USD,988,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2012,2012,1000 USD,903,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2013,2013,1000 USD,666,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2014,2014,1000 USD,508,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2015,2015,1000 USD,222,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2016,2016,1000 USD,844,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2017,2017,1000 USD,738,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2018,2018,1000 USD,1451,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2019,2019,1000 USD,1386,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2020,2020,1000 USD,408,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2021,2021,1000 USD,824,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2022,2022,1000 USD,911,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1354,Strawberries,2023,2023,1000 USD,1825,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2000,2000,1000 USD,546,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2001,2001,1000 USD,529,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2002,2002,1000 USD,387,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2003,2003,1000 USD,608,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2004,2004,1000 USD,1218,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2005,2005,1000 USD,8044,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2006,2006,1000 USD,3183,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2007,2007,1000 USD,3493,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2008,2008,1000 USD,5275,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2009,2009,1000 USD,6687,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2010,2010,1000 USD,8423,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2011,2011,1000 USD,8122,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2012,2012,1000 USD,6939,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2013,2013,1000 USD,9537,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2014,2014,1000 USD,6141,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2015,2015,1000 USD,3123,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2016,2016,1000 USD,2809,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2017,2017,1000 USD,3672,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2018,2018,1000 USD,2797,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2019,2019,1000 USD,2979,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2020,2020,1000 USD,1584,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2021,2021,1000 USD,1905,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2022,2022,1000 USD,2389,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1970,Unmanufactured tobacco,2023,2023,1000 USD,2879,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2000,2000,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2001,2001,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2002,2002,1000 USD,4,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2003,2003,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2004,2004,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2005,2005,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2006,2006,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2007,2007,1000 USD,14,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2008,2008,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2009,2009,1000 USD,5,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2010,2010,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2011,2011,1000 USD,24,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2012,2012,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2013,2013,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2014,2014,1000 USD,16,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2015,2015,1000 USD,36,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2016,2016,1000 USD,78,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2017,2017,1000 USD,60,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2019,2019,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2020,2020,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2021,2021,1000 USD,8,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2022,2022,1000 USD,27,A,Official figure,
TCL,Crops and livestock products,604,Peru,5922,Export value,1658,"Vanilla, raw",2023,2023,1000 USD,86,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2010,2010,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2011,2011,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2012,2012,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2013,2013,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2014,2014,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2018,2018,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2019,2019,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,21422,"Almonds, shelled",2020,2020,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2010,2010,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2011,2011,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2012,2012,1000 USD,2,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2013,2013,1000 USD,3,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2014,2014,1000 USD,7,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2015,2015,1000 USD,10,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2016,2016,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2017,2017,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2018,2018,1000 USD,13,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2019,2019,1000 USD,9,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2020,2020,1000 USD,19,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2021,2021,1000 USD,27,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2022,2022,1000 USD,25,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1311,Avocados,2023,2023,1000 USD,17,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2000,2000,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2001,2001,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2002,2002,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2003,2003,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2004,2004,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2005,2005,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2006,2006,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2007,2007,1000 USD,1,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2008,2008,1000 USD,0,A,Official figure,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2009,2009,1000 USD,0,E,Estimated value,
TCL,Crops and livestock products,858,Uruguay,5922,Export value,1312,Bananas,2010,2010,1000 USD,0,A,Official figure,
